Date,Temp
11/27/21,12.94
11/28/21,12.53
11/29/21,12.27
11/30/21,12.52
12/1/21,12.05
12/2/21,11.77
12/3/21,12.01
12/4/21,11.58
12/5/21,11.82
12/6/21,11.56
12/7/21,11.08
12/8/21,10.75
12/9/21,10.59
12/10/21,9.8
12/11/21,9.89
12/12/21,9.85
12/13/21,10.52
12/14/21,10.42
12/15/21,10.24
12/16/21,9.89
12/17/21,10.08
12/18/21,10.32
12/19/21,9.08
12/20/21,9.84
12/21/21,9.86
12/22/21,9.62
12/23/21,9.75
12/24/21,9.35
12/25/21,8.94
12/26/21,8.9
12/27/21,9.24
12/28/21,9.23
12/29/21,8.91
12/30/21,8.43
12/31/21,8.02
1/1/22,7.86
1/2/22,7.76
1/3/22,7.64
1/4/22,8.41
1/5/22,7.99
1/6/22,7.7
1/7/22,6.85
1/8/22,7.64
1/9/22,8.18
1/10/22,7.86
1/11/22,7.52
1/12/22,7.32
1/13/22,7.22
1/14/22,7.11
1/15/22,7
1/16/22,6.97
1/17/22,6.54
1/18/22,6.43
1/19/22,6.5
1/20/22,6.37
1/21/22,6.31
1/22/22,5.68
1/23/22,6.04
1/24/22,5.78
1/25/22,5.47
1/26/22,5.54
1/27/22,5.79
1/28/22,5.86
1/29/22,5.3
1/30/22,5.82
1/31/22,5.63
2/1/22,5.43
2/2/22,5.22
2/3/22,5.25
2/4/22,5.01
2/5/22,4.68
2/6/22,4.61
2/7/22,4.74
2/8/22,3.37
2/9/22,3.7
2/10/22,4.2
2/11/22,4.15
2/12/22,4.45
2/13/22,4.33
2/14/22,3.76
2/15/22,3.92
2/16/22,4.24
2/17/22,4.19
2/18/22,4.85
2/19/22,4.92
2/20/22,5.1
2/21/22,4.88
2/22/22,4.61
2/23/22,5.49
2/24/22,5.71
2/25/22,4.81
2/26/22,4.41
2/27/22,4.38
2/28/22,4.39
3/1/22,4.15
3/2/22,4.76
3/3/22,4.71
3/4/22,4.73
3/5/22,4.5
3/6/22,4.74
3/7/22,5.07
3/8/22,5.22
3/9/22,5.33
3/10/22,5.38
3/11/22,5.3
3/12/22,5.17
3/13/22,4.91
3/14/22,4.97
3/15/22,4.89
3/16/22,5.48
3/17/22,5.51
3/18/22,5.32
3/19/22,5.41
3/20/22,5.84
3/21/22,5.93
3/22/22,6.16
3/23/22,5.87
3/24/22,6.26
3/25/22,6.03
3/26/22,5.94
3/27/22,5.91
3/28/22,5.91
3/29/22,5.39
3/30/22,5.49
3/31/22,5.83
4/1/22,5.98
4/2/22,6.04
4/3/22,6.5
4/4/22,6.5
4/5/22,6.37
4/6/22,6.2
4/7/22,6.56
4/8/22,6.55
4/9/22,6.76
4/10/22,7.26
4/11/22,7.2
4/12/22,7.91
4/13/22,8.09
4/14/22,8.03
4/15/22,8.83
4/16/22,9.24
4/17/22,8.27
4/18/22,8.3
4/19/22,8.18
4/20/22,8.07
4/21/22,7.92
4/22/22,8.87
4/23/22,8.99
4/24/22,8.56
4/25/22,8.65
4/26/22,9.04
4/27/22,9.2
4/28/22,8.57
4/29/22,8.42
4/30/22,8.65
5/1/22,8.72
5/2/22,9.51
5/3/22,9.97
5/4/22,10.06
5/5/22,9.55
5/6/22,10.53
5/7/22,10.4
5/8/22,10.14
5/9/22,9.83
5/10/22,9.75
5/11/22,10.4
5/12/22,10.18
5/13/22,10.23
5/14/22,10.51
5/15/22,11.48
5/16/22,11.38
5/17/22,12.55
5/18/22,12.41
5/19/22,12.41
5/20/22,11.81
5/21/22,13.84
5/22/22,14.76
5/23/22,14.74
5/24/22,13.53
5/25/22,13.8
5/26/22,14.59
5/27/22,14.32
5/28/22,15.4
5/29/22,15.44
5/30/22,15.93
5/31/22,15.93
6/1/22,15.66
6/2/22,15.61
6/3/22,15.11
6/4/22,15
6/5/22,16.05
6/6/22,16.06
6/7/22,16.77
6/8/22,17.47
6/9/22,17.06
6/10/22,17.12
6/11/22,17.14
6/12/22,17.27
6/13/22,18.64
6/14/22,19.04
6/15/22,18.95
6/16/22,18.5
6/17/22,17.73
6/18/22,17.83
6/19/22,17.92
6/20/22,17.02
6/21/22,17.39
6/22/22,17.5
6/23/22,17.33
6/24/22,17.54
6/25/22,18.45
6/26/22,19.44
6/27/22,18.7
6/28/22,18.77
6/29/22,19.48
6/30/22,19.56
7/1/22,19.84
7/2/22,20.65
7/3/22,19.55
7/4/22,20.18
7/5/22,20.3
7/6/22,20.45
7/7/22,20.79
7/8/22,20.43
7/9/22,20.89
7/10/22,20.53
7/11/22,20.45
7/12/22,20.65
7/13/22,20.98
7/14/22,21.55
7/15/22,21.4
7/16/22,21.36
7/17/22,21.15
7/18/22,20.91
7/19/22,21.56
7/20/22,22.07
7/21/22,22.49
7/22/22,23.42
7/23/22,23.37
7/24/22,23.13
7/25/22,23.08
7/26/22,22.28
7/27/22,22.32
7/28/22,22.44
7/29/22,23.27
7/30/22,22.9
7/31/22,22.79
8/1/22,22.6
8/2/22,22.48
8/3/22,22.87
8/4/22,23.15
8/5/22,24.02
8/6/22,24.08
8/7/22,23.62
8/8/22,23.21
8/9/22,24.01
8/10/22,22.73
8/11/22,22.62
8/12/22,22.62
8/13/22,21.92
8/14/22,21.79
8/15/22,22.46
8/16/22,21.95
8/17/22,21.83
8/18/22,21.81
8/19/22,21.81
8/20/22,22.43
8/21/22,22.31
8/22/22,21.29
8/23/22,22.61
8/24/22,22.46
8/25/22,22.84
8/26/22,23.88
8/27/22,23.06
8/28/22,22.1
8/29/22,22.8
8/30/22,23.17
8/31/22,22.83
9/1/22,23.31
9/2/22,22.79
9/3/22,22.08
9/4/22,21.96
9/5/22,22.2
9/6/22,22.16
9/7/22,21.08
9/8/22,20.98
9/9/22,21.06
9/10/22,21.02
9/11/22,21.57
9/12/22,21.39
9/13/22,20.28
9/14/22,21.42
9/15/22,21.11
9/16/22,20.96
9/17/22,20.87
9/18/22,20.5
9/19/22,20.83
9/20/22,21.1
9/21/22,21.22
9/22/22,20.83
9/23/22,20.03
9/24/22,19.51
9/25/22,19.34
9/26/22,19.31
9/27/22,19.2
9/28/22,19.01
9/29/22,18.93
9/30/22,18.9
10/1/22,18.69
10/2/22,18.27
10/3/22,17.75
10/4/22,17.37
10/5/22,17.27
10/6/22,16.84
10/7/22,17.16
10/8/22,16.83
10/9/22,16.92
10/10/22,16.66
10/11/22,16.85
10/12/22,16.54
10/13/22,16.58
10/14/22,17.15
10/15/22,16.85
10/16/22,16.86
10/17/22,17.07
10/18/22,16.8
10/19/22,16.58
10/20/22,16.42
10/21/22,16.34
10/22/22,16.3
10/23/22,16.79
10/24/22,16.28
10/25/22,16.15
10/26/22,15.95
10/27/22,16.31
10/28/22,16.3
10/29/22,15.89
10/30/22,15.63
10/31/22,15.37
11/1/22,15.39
11/2/22,15.48
11/3/22,15.61
11/4/22,15.82
11/5/22,15.78
11/6/22,15.85
11/7/22,16.07
11/8/22,15.62
11/9/22,15.49
11/10/22,15.35
11/11/22,15.07
11/12/22,15.85
11/13/22,15.35
11/14/22,15.12
11/15/22,14.94
11/16/22,14.08
11/17/22,14.03
11/18/22,14.2
11/19/22,14.15
11/20/22,13.61
11/21/22,13.36
11/22/22,12.98
11/23/22,12.85
11/24/22,12.22
11/25/22,12.17
11/26/22,12.28
11/27/22,12.26
11/28/22,11.9
11/29/22,11.67
11/30/22,10.97
12/1/22,11.43
12/2/22,11.27
12/3/22,10.94
12/4/22,10.94
12/5/22,10.75
12/6/22,10.55
12/7/22,10.34
12/8/22,10.49
12/9/22,10.44
12/10/22,10.22
12/11/22,9.82
12/12/22,10.01
12/13/22,9.78
12/14/22,9.73
12/15/22,9.33
12/16/22,9.1
12/17/22,8.87
12/18/22,9.03
12/19/22,8.74
12/20/22,8.8
12/21/22,8.18
12/22/22,7.28
12/23/22,7.45
12/24/22,7.46
12/25/22,7.54
12/26/22,7.15
12/27/22,6.79
12/28/22,6.68
12/29/22,6.52
12/30/22,6.78
12/31/22,5.66
1/1/23,6.78
1/2/23,6.21
1/3/23,6.32
1/4/23,6.32
1/5/23,6.49
1/6/23,5.49
1/7/23,6.32
1/8/23,5.8
1/9/23,5.96
1/10/23,6.47
1/11/23,6.06
1/12/23,6.09
1/13/23,6.05
1/14/23,5.96
1/15/23,5.84
1/16/23,5.45
1/17/23,5.8
1/18/23,5.82
1/19/23,5.9
1/20/23,5.8
1/21/23,5.73
1/22/23,5.66
1/23/23,5.57
1/24/23,5.51
1/25/23,5.55
1/26/23,5.73
1/27/23,5.49
1/28/23,5.91
1/29/23,5.65
1/30/23,6.01
1/31/23,5.96
2/1/23,4.8
2/2/23,5.25
2/3/23,5.51
2/4/23,5.27
2/5/23,4.51
2/6/23,4.45
2/7/23,5.13
2/8/23,5.61
2/9/23,4.34
2/10/23,5.49
2/11/23,5.43
2/12/23,5.03
2/13/23,4.99
2/14/23,5.55
2/15/23,5.58
2/16/23,6.43
2/17/23,6.27
2/18/23,5.82
2/19/23,5.21
2/20/23,5.28
2/21/23,5.44
2/22/23,5.79
2/23/23,5.56
2/24/23,5.59
2/25/23,5.66
2/26/23,5.51
2/27/23,5.41
2/28/23,4.98
3/1/23,4.87
3/2/23,4.96
3/3/23,4.91
3/4/23,4.63
3/5/23,5.06
3/6/23,5.11
3/7/23,4.97
3/8/23,4.63
3/9/23,4.91
3/10/23,4.84
3/11/23,4.72
3/12/23,5.1
3/13/23,4.93
3/14/23,4.76
3/15/23,4.95
3/16/23,4.97
3/17/23,4.71
3/18/23,5.03
3/19/23,5.49
3/20/23,5.3
3/21/23,5.6
3/22/23,5.37
3/23/23,5.41
3/24/23,5.42
3/25/23,6.06
3/26/23,5.77
3/27/23,5.99
3/28/23,6.1
3/29/23,5.94
3/30/23,6.2
3/31/23,6.24
4/1/23,6.28
4/2/23,6.27
4/3/23,6.36
4/4/23,6.62
4/5/23,6.62
4/6/23,6.87
4/7/23,6.86
4/8/23,6.9
4/9/23,6.64
4/10/23,7.16
4/11/23,6.97
4/12/23,8.24
4/13/23,8.16
4/14/23,9.25
4/15/23,9.37
4/16/23,9.13
4/17/23,9.77
4/18/23,8.78
4/19/23,8.73
4/20/23,8.89
4/21/23,9.41
4/22/23,9.07
4/23/23,9.51
4/24/23,9.34
4/25/23,9.64
4/26/23,10.46
4/27/23,10.67
4/28/23,10.23
4/29/23,11.16
4/30/23,11.76
5/1/23,10.56
5/2/23,10.38
5/3/23,10.35
5/4/23,11.66
5/5/23,11.43
5/6/23,11.75
5/7/23,12.06
5/8/23,12.97
5/9/23,12.59
5/10/23,12.46
5/11/23,12.46
5/12/23,12.73
5/13/23,13.56
5/14/23,13.34
5/15/23,13.58
5/16/23,13.7
5/17/23,13.21
5/18/23,12.58
5/19/23,12.66
5/20/23,12.56
5/21/23,13.42
5/22/23,13.67
5/23/23,13.41
5/24/23,13.54
5/25/23,13.42
5/26/23,14.26
5/27/23,14.88
5/28/23,15
5/29/23,14.63
5/30/23,14.73
5/31/23,14.92
6/1/23,16.3
6/2/23,16.46
6/3/23,15.92
6/4/23,15.48
6/5/23,14.34
6/6/23,14.35
6/7/23,14.8
6/8/23,16
6/9/23,15.23
6/10/23,15.96
6/11/23,15.63
6/12/23,15.98
6/13/23,17.39
6/14/23,16.66
6/15/23,16.83
6/16/23,17.1
6/17/23,17.98
6/18/23,17.81
6/19/23,17.72
6/20/23,17.13
6/21/23,17.73
6/22/23,17.71
6/23/23,18.03
6/24/23,18.23
6/25/23,18.17
6/26/23,18.35
6/27/23,19.2
6/28/23,19.29
6/29/23,19.32
6/30/23,19.82
7/1/23,20.42
7/2/23,20.1
7/3/23,19.69
7/4/23,20.59
7/5/23,22.08
7/6/23,22.01
7/7/23,21.99
7/8/23,21.91
7/9/23,22.04
7/10/23,21.5
7/11/23,21.95
7/12/23,22.61
7/13/23,23.03
7/14/23,21.88
7/15/23,22.52
7/16/23,22.47
7/17/23,22.66
7/18/23,23.05
7/19/23,22.72
7/20/23,23.2
7/21/23,23.4
7/22/23,23.4
7/23/23,23.73
7/24/23,23.42
7/25/23,23.61
7/26/23,23.8
7/27/23,23.71
7/28/23,23.17
7/29/23,24.08
7/30/23,23.28
7/31/23,22.12
8/1/23,21.87
8/2/23,20.89
8/3/23,21.06
8/4/23,21.04
8/5/23,21.86
8/6/23,21.6
8/7/23,21.62
8/8/23,21.54
8/9/23,21.61
8/10/23,21.7
8/11/23,21.4
8/12/23,21.73
8/13/23,22.69
8/14/23,22.1
8/15/23,22.58
8/16/23,22.82
8/17/23,22.59
8/18/23,22.22
8/19/23,20.94
8/20/23,20.95
8/21/23,21.2
8/22/23,20.77
8/23/23,20.75
8/24/23,20.62
8/25/23,20.99
8/26/23,21.01
8/27/23,21.03
8/28/23,20.75
8/29/23,20.91
8/30/23,20.89
8/31/23,20.05
9/1/23,20.06
9/2/23,19.84
9/3/23,20.47
9/4/23,20.69
9/5/23,22.66
9/6/23,22.58
9/7/23,22.98
9/8/23,22.93
9/9/23,22.59
9/10/23,22.77
9/11/23,22.47
9/12/23,23.13
9/13/23,23.07
9/14/23,23.11
9/15/23,22.68
9/16/23,22.15
9/17/23,20.63
9/18/23,20.32
9/19/23,19.71
9/20/23,19.72
9/21/23,19.43
9/22/23,18.77
9/23/23,18.66
9/24/23,18.53
9/25/23,18.4
9/26/23,17.94
9/27/23,17.83
9/28/23,17.78
9/29/23,18.25
9/30/23,18.09
10/1/23,17.6
10/2/23,17.61
10/3/23,17.64
10/4/23,17.95
10/5/23,18.44
10/6/23,19.03
10/7/23,19.09
10/8/23,18.04
10/9/23,17.8
10/10/23,17.94
10/11/23,17.66
10/12/23,17.54
10/13/23,17.49
10/14/23,17.35
10/15/23,17.15
10/16/23,16.82
10/17/23,16.75
10/18/23,16.93
10/19/23,16.73
10/20/23,16.11
10/21/23,16.33
10/22/23,16
10/23/23,15.79
10/24/23,15.93
10/25/23,15.99
10/26/23,16.06
10/27/23,16.05
10/28/23,16.18
10/29/23,16.46
10/30/23,16.27
10/31/23,15.93
11/1/23,15.02
11/2/23,15.01
11/3/23,14.94
11/4/23,14.75
11/5/23,14.7
11/6/23,14.81
11/7/23,14.31
11/8/23,14.42
11/9/23,14.16
11/10/23,14.04
11/11/23,14.01
11/12/23,13.66
11/13/23,13.38
11/14/23,13.06
11/15/23,12.88
11/16/23,12.95
11/17/23,12.65
11/18/23,12.62
11/19/23,12.78
11/20/23,12.67
11/21/23,12.29
11/22/23,12.07
11/23/23,11.77
11/24/23,11.84
11/25/23,11.45
11/26/23,11.37
11/27/23,11.14
11/28/23,10.89
11/29/23,11.11
11/30/23,10.95
12/1/23,10.69
12/2/23,10.4
12/3/23,10.24
12/4/23,10.13
12/5/23,9.83
12/6/23,10.01
12/7/23,9.74
12/8/23,10.01
12/9/23,9.57
12/10/23,9.71
12/11/23,9.95
12/12/23,9.56
12/13/23,9.59
12/14/23,9.23
12/15/23,9.52
12/16/23,9.2
12/17/23,9.06
12/18/23,9.66
12/19/23,9.17
12/20/23,8.92
12/21/23,8.83
12/22/23,8.66
12/23/23,8.2
12/24/23,8.19
12/25/23,8.61
12/26/23,8.58
12/27/23,8.34
12/28/23,8.16
12/29/23,8.31
12/30/23,8.42
12/31/23,8.35
