Date,Temp
2/24/16,4.19
2/25/16,4.45
2/26/16,4.34
2/27/16,4.04
2/28/16,3.97
2/29/16,4.65
3/1/16,4.57
3/2/16,4.67
3/3/16,4.49
3/4/16,4.34
3/5/16,4.27
3/6/16,4.06
3/7/16,4.04
3/8/16,4.65
3/9/16,4.98
3/10/16,5.4
3/11/16,5.81
3/12/16,5.31
3/13/16,5.02
3/14/16,5.14
3/15/16,4.84
3/16/16,4.99
3/17/16,4.73
3/18/16,4.77
3/19/16,5.44
3/20/16,5.19
3/21/16,5.25
3/22/16,5.1
3/23/16,5.23
3/24/16,5.5
3/25/16,5.39
3/26/16,5.38
3/27/16,5.21
3/28/16,6.16
3/29/16,6.26
3/30/16,5.6
3/31/16,5.85
4/1/16,6.08
4/2/16,6.27
4/3/16,5.71
4/4/16,5.74
4/5/16,5.55
4/6/16,5.65
4/7/16,5.91
4/8/16,5.96
4/9/16,6.01
4/10/16,6.02
4/11/16,6.07
4/12/16,6.29
4/13/16,6.35
4/14/16,6.65
4/15/16,6.91
4/16/16,6.71
4/17/16,7.17
4/18/16,7.42
4/19/16,7.73
4/20/16,7.92
4/21/16,7.99
4/22/16,8.22
4/23/16,8.84
4/24/16,8.71
4/25/16,8.73
4/26/16,8.67
4/27/16,8.77
4/28/16,8.71
4/29/16,8.74
4/30/16,9.04
5/1/16,9.12
5/2/16,9.53
5/3/16,9.6
5/4/16,9.46
5/5/16,9.55
5/6/16,9.66
5/7/16,9.76
5/8/16,9.8
5/9/16,9.67
5/10/16,9.94
5/11/16,10.52
5/12/16,10.86
5/13/16,10.79
5/14/16,11.15
5/15/16,10.88
5/16/16,10.58
5/17/16,10.65
5/18/16,10.93
5/19/16,11.57
5/20/16,11.75
5/21/16,11.93
5/22/16,12.47
5/23/16,12.7
5/24/16,13.12
5/25/16,13.64
5/26/16,14.04
5/27/16,14.53
5/28/16,14.78
5/29/16,14.98
5/30/16,15.13
5/31/16,15.48
6/1/16,15.59
6/2/16,15.58
6/3/16,15.7
6/4/16,15.8
6/5/16,15.94
6/6/16,15.81
6/7/16,15.97
6/8/16,15.74
6/9/16,15.31
6/10/16,15.45
6/11/16,15.55
6/12/16,15.66
6/13/16,15.27
6/14/16,15.7
6/15/16,15.85
6/16/16,16.8
6/17/16,16.98
6/18/16,17.25
6/19/16,17.53
6/20/16,17.87
6/21/16,17.98
6/22/16,18.45
6/23/16,18.91
6/24/16,19.3
6/25/16,19.46
6/26/16,19.38
6/27/16,19.47
6/28/16,19.44
6/29/16,20.05
6/30/16,20.14
7/1/16,20.27
7/2/16,19.85
7/3/16,19.66
7/4/16,19.58
7/5/16,20.74
7/6/16,20.87
7/7/16,20.88
7/8/16,20.58
7/9/16,20.03
7/10/16,19.73
7/11/16,19.76
7/12/16,19.61
7/13/16,20.33
7/14/16,20.42
7/15/16,21.47
7/16/16,21.72
7/17/16,22.27
7/18/16,22.24
7/19/16,21.81
7/20/16,21.83
7/21/16,21.71
7/22/16,21.91
7/23/16,21.87
7/24/16,21.82
7/25/16,21.83
7/26/16,22.31
7/27/16,22.64
7/28/16,22.49
7/29/16,22.35
7/30/16,22.31
7/31/16,22.23
8/1/16,21.84
8/2/16,21.64
8/3/16,21.68
8/4/16,21.74
8/5/16,21.89
8/6/16,21.97
8/7/16,22.16
8/8/16,22.11
8/9/16,22.11
8/10/16,22.1
8/11/16,22.17
8/12/16,22.67
8/13/16,23.37
8/14/16,23.67
8/15/16,23.66
8/16/16,23.52
8/17/16,22.96
8/18/16,22.88
8/19/16,22.81
8/20/16,22.67
8/21/16,22.54
8/22/16,22.35
8/23/16,22.19
8/24/16,22.15
8/25/16,22.09
8/26/16,22.48
8/27/16,22.7
8/28/16,22.75
8/29/16,22.83
8/30/16,22.42
8/31/16,22.23
9/1/16,21.96
9/2/16,21.86
9/3/16,21.49
9/4/16,21.07
9/5/16,20.81
9/6/16,20.23
9/7/16,19.97
9/8/16,19.95
9/9/16,21.22
9/10/16,21.1
9/11/16,20.76
9/12/16,20.66
9/13/16,20.9
9/14/16,20.78
9/15/16,20.27
9/16/16,20.03
9/17/16,20.02
9/18/16,20.02
9/19/16,20.19
9/20/16,20.27
9/21/16,20.34
9/22/16,20.93
9/23/16,20.84
9/24/16,20.04
9/25/16,19.76
9/26/16,19.49
9/27/16,19.23
9/28/16,18.94
9/29/16,18.48
9/30/16,18.18
10/1/16,18.04
10/2/16,18.09
10/3/16,17.81
10/4/16,17.61
10/5/16,17.6
10/6/16,17.85
10/7/16,17.85
10/8/16,17.7
10/9/16,17.67
10/10/16,17.27
10/11/16,17.15
10/12/16,17.06
10/13/16,17.05
10/14/16,16.81
10/15/16,16.56
10/16/16,16.52
10/17/16,17.03
10/18/16,17.46
10/19/16,17.38
10/20/16,17.23
10/21/16,17.17
10/22/16,17.09
10/23/16,16.84
10/24/16,16.61
10/25/16,16.23
10/26/16,15.85
10/27/16,15.64
10/28/16,15.57
10/29/16,15.53
10/30/16,15.58
10/31/16,15.2
11/1/16,14.94
11/2/16,14.81
11/3/16,14.81
11/4/16,14.91
11/5/16,14.63
11/6/16,14.2
11/7/16,14.18
11/8/16,14.58
11/9/16,14.46
11/10/16,14.58
11/11/16,14.53
11/12/16,14.42
11/13/16,14.4
11/14/16,14.12
11/15/16,13.87
11/16/16,13.88
11/17/16,13.59
11/18/16,13.47
11/19/16,13.28
11/20/16,12.95
11/21/16,12.67
11/22/16,12.95
11/23/16,12.73
11/24/16,12.51
11/25/16,12.34
11/26/16,12.29
11/27/16,12.03
11/28/16,11.87
11/29/16,11.62
11/30/16,11.61
12/1/16,11.44
12/2/16,11.36
12/3/16,11.38
12/4/16,11.01
12/5/16,10.94
12/6/16,10.69
12/7/16,10.46
12/8/16,10.29
12/9/16,10.51
12/10/16,10.43
12/11/16,10.37
12/12/16,10.01
12/13/16,9.76
12/14/16,9.55
12/15/16,9.45
12/16/16,9.22
12/17/16,9.14
12/18/16,9.11
12/19/16,8.77
12/20/16,8.41
12/21/16,8.3
12/22/16,8.29
12/23/16,8.22
12/24/16,8.08
12/25/16,8.11
12/26/16,8
12/27/16,8.01
12/28/16,7.85
12/29/16,7.88
12/30/16,7.84
12/31/16,7.53
1/1/17,7.46
1/2/17,7.47
1/3/17,7.12
1/4/17,6.91
1/5/17,6.69
1/6/17,6.56
1/7/17,6.54
1/8/17,6.59
1/9/17,6.49
1/10/17,6.32
1/11/17,6.57
1/12/17,6.34
1/13/17,6.09
1/14/17,5.91
1/15/17,5.66
1/16/17,5.34
1/17/17,5.23
1/18/17,5.42
1/19/17,5.51
1/20/17,5.5
1/21/17,5.52
1/22/17,5.45
1/23/17,5.71
1/24/17,5.67
1/25/17,5.37
1/26/17,5.48
1/27/17,5.43
1/28/17,5.47
1/29/17,5.52
1/30/17,5.28
1/31/17,5.04
2/1/17,5.01
2/2/17,5.13
2/3/17,4.92
2/4/17,4.52
2/5/17,4.81
2/6/17,4.66
2/7/17,4.73
2/8/17,4.79
2/9/17,4.79
2/10/17,4.56
2/11/17,4.48
2/12/17,4.41
2/13/17,4.1
2/14/17,4.02
2/15/17,4.01
2/16/17,4.16
2/17/17,4.1
2/18/17,4.29
2/19/17,4.4
2/20/17,4.33
2/21/17,4.14
2/22/17,4.28
2/23/17,4.23
2/24/17,4.53
2/25/17,4.75
2/26/17,4.79
2/27/17,4.51
2/28/17,4.5
3/1/17,4.66
3/2/17,4.97
3/3/17,4.98
3/4/17,5.04
3/5/17,4.85
3/6/17,4.87
3/7/17,4.63
3/8/17,4.61
3/9/17,4.83
3/10/17,5.16
3/11/17,5.01
3/12/17,4.97
3/13/17,4.84
3/14/17,4.73
3/15/17,4.03
3/16/17,4.18
3/17/17,4.17
3/18/17,4.02
3/19/17,3.92
3/20/17,3.89
3/21/17,3.72
3/22/17,4.08
3/23/17,4.08
3/24/17,4.14
3/25/17,4.01
3/26/17,4.16
3/27/17,4.28
3/28/17,4.34
3/29/17,4.19
3/30/17,4.28
3/31/17,4.23
4/1/17,4.24
4/2/17,4.32
4/3/17,4.5
4/4/17,4.59
4/5/17,4.47
4/6/17,4.62
4/7/17,4.59
4/8/17,4.66
4/9/17,4.94
4/10/17,5.13
4/11/17,5.37
4/12/17,5.93
4/13/17,6.1
4/14/17,6.83
4/15/17,7.14
4/16/17,7.5
4/17/17,7.73
4/18/17,7.75
4/19/17,7.69
4/20/17,7.94
4/21/17,7.97
4/22/17,7.98
4/23/17,7.92
4/24/17,8.17
4/25/17,8.5
4/26/17,8.59
4/27/17,8.68
4/28/17,8.93
4/29/17,9.59
4/30/17,9.59
5/1/17,9.57
5/2/17,9.63
5/3/17,9.86
5/4/17,10.02
5/5/17,10.02
5/6/17,10.16
5/7/17,10.18
5/8/17,10.2
5/9/17,10.3
5/10/17,10.72
5/11/17,10.75
5/12/17,10.67
5/13/17,10.81
5/14/17,10.43
5/15/17,10.76
5/16/17,10.98
5/17/17,11.49
5/18/17,11.86
5/19/17,12.32
5/20/17,12.44
5/21/17,12.85
5/22/17,12.89
5/23/17,12.95
5/24/17,12.98
5/25/17,12.57
5/26/17,12.67
5/27/17,12.79
5/28/17,13.28
5/29/17,13.05
5/30/17,13.13
5/31/17,13.27
6/1/17,13.56
6/2/17,13.44
6/3/17,13.52
6/4/17,13.7
6/5/17,13.86
6/6/17,13.19
6/7/17,12.85
6/8/17,13.09
6/9/17,13.54
6/10/17,14.07
6/11/17,14.27
6/12/17,14.91
6/13/17,15.67
6/14/17,15.93
6/15/17,16.16
6/16/17,16.11
6/17/17,16.15
6/18/17,16.38
6/19/17,16.5
6/20/17,16.88
6/21/17,17.02
6/22/17,17.03
6/23/17,17.33
6/24/17,17.91
6/25/17,18.17
6/26/17,18.34
6/27/17,18.34
6/28/17,18.19
6/29/17,18.09
6/30/17,18.29
7/1/17,18.62
7/2/17,19.08
7/3/17,19.27
7/4/17,19.73
7/5/17,20.01
7/6/17,20.14
7/7/17,20.18
7/8/17,20.09
7/9/17,20.32
7/10/17,20.26
7/11/17,20.69
7/12/17,20.76
7/13/17,21.2
7/14/17,20.7
7/15/17,20.68
7/16/17,20.69
7/17/17,20.65
7/18/17,21.78
7/19/17,21.72
7/20/17,22.01
7/21/17,22.12
7/22/17,22.38
7/23/17,22.13
7/24/17,21.87
7/25/17,21.1
7/26/17,20.97
7/27/17,20.99
7/28/17,20.78
7/29/17,20.74
7/30/17,19.84
7/31/17,19.74
8/1/17,20.14
8/2/17,20.3
8/3/17,20.6
8/4/17,20.91
8/5/17,21.13
8/6/17,21.04
8/7/17,20.87
8/8/17,21.03
8/9/17,20.74
8/10/17,20.78
8/11/17,21.21
8/12/17,21.31
8/13/17,21.54
8/14/17,21.49
8/15/17,21.45
8/16/17,21.56
8/17/17,21.26
8/18/17,21.21
8/19/17,21.36
8/20/17,21.32
8/21/17,21.15
8/22/17,21.05
8/23/17,20.85
8/24/17,20.89
8/25/17,20.8
8/26/17,20.68
8/27/17,20.57
8/28/17,20.41
8/29/17,20.56
8/30/17,19.96
8/31/17,20.06
9/1/17,19.99
9/2/17,19.88
9/3/17,19.31
9/4/17,19.03
9/5/17,19.13
9/6/17,19.48
9/7/17,19.66
9/8/17,19.59
9/9/17,19.47
9/10/17,19.34
9/11/17,19.13
9/12/17,19.05
9/13/17,19.14
9/14/17,19.38
9/15/17,20.29
9/16/17,20.16
9/17/17,20.33
9/18/17,20.63
9/19/17,21.15
9/20/17,20.73
9/21/17,20.46
9/22/17,19.94
9/23/17,19.19
9/24/17,19.33
9/25/17,19.33
9/26/17,19.66
9/27/17,19.73
9/28/17,20.21
9/29/17,19.79
9/30/17,19.54
10/1/17,18.89
10/2/17,18.64
10/3/17,18.44
10/4/17,18.2
10/5/17,18.27
10/6/17,18.75
10/7/17,18.7
10/8/17,18.87
10/9/17,18.99
10/10/17,19.42
10/11/17,19.12
10/12/17,18.87
10/13/17,18.48
10/14/17,18.27
10/15/17,18.21
10/16/17,18.12
10/17/17,17.98
10/18/17,17.76
10/19/17,17.45
10/20/17,17.53
10/21/17,17.32
10/22/17,17.25
10/23/17,17.34
10/24/17,17.49
10/25/17,17.69
10/26/17,18.19
10/27/17,17.84
10/28/17,17.43
10/29/17,17.31
10/30/17,17.52
10/31/17,17.07
11/1/17,16.74
11/2/17,16.56
11/3/17,16.38
11/4/17,16.51
11/5/17,16.51
11/6/17,16.47
11/7/17,16.28
11/8/17,15.73
11/9/17,15.48
11/10/17,15.44
11/11/17,14.89
11/12/17,14.42
11/13/17,14.04
11/14/17,13.79
11/15/17,13.78
11/16/17,13.6
11/17/17,13.46
11/18/17,13.27
11/19/17,13.62
11/20/17,13.34
11/21/17,13.21
11/22/17,12.98
11/23/17,13.05
11/24/17,12.79
11/25/17,12.61
11/26/17,12.51
11/27/17,12.47
11/28/17,12.45
11/29/17,12.24
11/30/17,12.08
12/1/17,12.11
12/2/17,11.86
12/3/17,11.56
12/4/17,11.49
12/5/17,11.39
12/6/17,11.49
12/7/17,11.37
12/8/17,11.1
12/9/17,11.14
12/10/17,10.79
12/11/17,10.66
12/12/17,10.44
12/13/17,10.38
12/14/17,10.13
12/15/17,10.23
12/16/17,9.71
12/17/17,9.73
12/18/17,9.19
12/19/17,9.37
12/20/17,9.31
12/21/17,9.04
12/22/17,8.43
12/23/17,8.05
12/24/17,8.16
12/25/17,8.11
12/26/17,8.13
12/27/17,8.54
12/28/17,8.35
12/29/17,7.9
12/30/17,7.51
12/31/17,7.33
1/1/18,7.31
1/2/18,6.87
1/3/18,6.22
1/4/18,5.6
1/5/18,5.24
1/6/18,5.33
1/7/18,4.91
1/8/18,4.48
1/9/18,4.19
1/10/18,4.27
1/11/18,4.11
1/12/18,4.07
1/13/18,4.46
1/14/18,4.32
1/15/18,4.25
1/16/18,3.96
1/17/18,3.89
1/18/18,3.78
1/19/18,3.78
1/20/18,3.82
1/21/18,3.8
1/22/18,3.75
1/23/18,3.9
1/24/18,3.84
1/25/18,3.71
1/26/18,3.6
1/27/18,3.37
1/28/18,3.49
1/29/18,4.17
1/30/18,4.29
1/31/18,3.65
2/1/18,3.51
2/2/18,3.36
2/3/18,3.32
2/4/18,3.38
2/5/18,3.45
2/6/18,3.31
2/7/18,3.2
2/8/18,3.32
2/9/18,3.24
2/10/18,3.4
2/11/18,3.93
2/12/18,3.9
2/13/18,3.22
2/14/18,3.3
2/15/18,3.54
2/16/18,3.93
2/17/18,3.39
2/18/18,3.48
2/19/18,3.4
2/20/18,3.84
2/21/18,4.09
2/22/18,4.01
2/23/18,4.56
2/24/18,4.56
2/25/18,4.86
2/26/18,4.01
2/27/18,4.29
2/28/18,4.15
3/1/18,4.9
3/2/18,4.95
3/3/18,4.84
3/4/18,4.54
3/5/18,4.74
3/6/18,4.46
3/7/18,4.99
3/8/18,5.33
3/9/18,4.5
3/10/18,4.25
3/11/18,4.23
3/12/18,4.25
3/13/18,4.66
3/14/18,4.02
3/15/18,4.34
3/16/18,4.28
3/17/18,4.29
3/18/18,4.21
3/19/18,4.4
3/20/18,4.2
3/21/18,4.46
3/22/18,4.67
3/23/18,4.01
3/24/18,4.05
3/25/18,4.18
3/26/18,4.15
3/27/18,4.25
3/28/18,4.95
3/29/18,5.34
3/30/18,5.74
3/31/18,4.84
4/1/18,5
4/2/18,5.32
4/3/18,5.19
4/4/18,4.44
4/5/18,4.66
4/6/18,4.59
4/7/18,4.55
4/8/18,5.2
4/9/18,4.72
4/10/18,4.93
4/11/18,4.99
4/12/18,5.41
4/13/18,5.95
4/14/18,6.57
4/15/18,6.04
4/16/18,5.52
4/17/18,5.42
4/18/18,5.48
4/19/18,5.55
4/20/18,5.92
4/21/18,6.07
4/22/18,6.43
4/23/18,6.6
4/24/18,7.45
4/25/18,7.99
4/26/18,7.74
4/27/18,8.36
4/28/18,8.12
4/29/18,7.91
4/30/18,8.02
5/1/18,8.11
5/2/18,8.44
5/3/18,8.07
5/4/18,8.92
5/5/18,8.85
5/6/18,9.21
5/7/18,10.1
5/8/18,10.43
5/9/18,10.59
5/10/18,10.66
5/11/18,10.87
5/12/18,11.15
5/13/18,11.01
5/14/18,11.37
5/15/18,11.24
5/16/18,11.27
5/17/18,11.39
5/18/18,11.3
5/19/18,11.24
5/20/18,11.63
5/21/18,12.16
5/22/18,11.83
5/23/18,13.26
5/24/18,12.82
5/25/18,12.94
5/26/18,13.06
5/27/18,13.06
5/28/18,13.02
5/29/18,13.76
5/30/18,14.04
5/31/18,13.62
6/1/18,13.44
6/2/18,13.93
6/3/18,14.19
6/4/18,13.8
6/5/18,14.15
6/6/18,14.08
6/7/18,14.46
6/8/18,14.89
6/9/18,15.5
6/10/18,15.02
6/11/18,15.58
6/12/18,15.46
6/13/18,15.66
6/14/18,16.07
6/15/18,15.8
6/16/18,15.95
6/17/18,16.19
6/18/18,16.3
6/19/18,17.51
6/20/18,17.88
6/21/18,18.93
6/22/18,19.33
6/23/18,19.02
6/24/18,18.8
6/25/18,18.3
6/26/18,17.75
6/27/18,18.14
6/28/18,18.24
6/29/18,18.71
6/30/18,20.22
7/1/18,21.37
7/2/18,20.11
7/3/18,20.38
7/4/18,21.19
7/5/18,22.07
7/6/18,22.35
7/7/18,20.86
7/8/18,20.17
7/9/18,20.17
7/10/18,20
7/11/18,20.04
7/12/18,20.13
7/13/18,20.33
7/14/18,20.47
7/15/18,20.99
7/16/18,20.92
7/17/18,21.14
7/18/18,20.48
7/19/18,20.95
7/20/18,20.89
7/21/18,21.12
7/22/18,20.49
7/23/18,20.24
7/24/18,21.1
7/25/18,21.72
7/26/18,21.77
7/27/18,22.19
7/28/18,22.99
7/29/18,22.46
7/30/18,22.3
7/31/18,22.85
8/1/18,22.73
8/2/18,22.71
8/3/18,22.97
8/4/18,23.04
8/5/18,23.32
8/6/18,23.57
8/7/18,23.94
8/8/18,23.66
8/9/18,24.08
8/10/18,23.62
8/11/18,23.46
8/12/18,23.02
8/13/18,22.4
8/14/18,23.27
8/15/18,23.06
8/16/18,23.32
8/17/18,23.35
8/18/18,23.46
8/19/18,22.93
8/20/18,21.93
8/21/18,22.12
8/22/18,21.78
8/23/18,21.52
8/24/18,21.49
8/25/18,21.5
8/26/18,21.44
8/27/18,22.01
8/28/18,22.71
8/29/18,23.18
8/30/18,22.58
8/31/18,22.38
9/1/18,21.2
9/2/18,20.44
9/3/18,22.06
9/4/18,21.94
9/5/18,22.51
9/6/18,22.96
9/7/18,22.77
9/8/18,22.56
9/9/18,22.18
9/10/18,21.59
9/11/18,20.64
9/12/18,21.1
9/13/18,20.41
9/14/18,20.47
9/15/18,20.71
9/16/18,21.21
9/17/18,21.13
9/18/18,20.45
9/19/18,20.07
9/20/18,20.5
9/21/18,20.52
9/22/18,20.44
9/23/18,19.92
9/24/18,19.89
9/25/18,19.55
9/26/18,19.97
9/27/18,19.85
9/28/18,18.83
9/29/18,19.23
9/30/18,19.49
10/1/18,19.9
10/2/18,19.76
10/3/18,19.72
10/4/18,19.72
10/5/18,19.47
10/6/18,19.08
10/7/18,19.36
10/8/18,19.44
10/9/18,19.42
10/10/18,19.42
10/11/18,19.81
10/12/18,19.47
10/13/18,18.96
10/14/18,18.51
10/15/18,18.14
10/16/18,17.9
10/17/18,17.78
10/18/18,17.33
10/19/18,16.84
10/20/18,16.6
10/21/18,16.3
10/22/18,15.82
10/23/18,15.5
10/24/18,15.4
10/25/18,14.94
10/26/18,14.61
10/27/18,14.23
10/28/18,14.31
10/29/18,14.34
10/30/18,13.95
10/31/18,13.96
11/1/18,14.17
11/2/18,14.03
11/3/18,14.25
11/4/18,14.01
11/5/18,13.86
11/6/18,13.47
11/7/18,13.85
11/8/18,13.35
11/9/18,13.25
11/10/18,13.3
11/11/18,13.25
11/12/18,12.92
11/13/18,12.62
11/14/18,12.89
11/15/18,12.47
11/16/18,11.44
11/17/18,11.92
11/18/18,11.66
11/19/18,11.48
11/20/18,11.26
11/21/18,11.27
11/22/18,11.07
11/23/18,10.66
11/24/18,10.93
11/25/18,10.51
11/26/18,10.03
11/27/18,10.24
11/28/18,10.06
11/29/18,9.92
11/30/18,9.62
12/1/18,9.34
12/2/18,9.21
12/3/18,9.35
12/4/18,9.39
12/5/18,8.98
12/6/18,9.08
12/7/18,8.89
12/8/18,8.9
12/9/18,8.67
12/10/18,8.83
12/11/18,8.36
12/12/18,8.47
12/13/18,8.18
12/14/18,8.02
12/15/18,7.89
12/16/18,7.77
12/17/18,7.73
12/18/18,8.09
12/19/18,8.02
12/20/18,7.88
12/21/18,7.89
12/22/18,8.21
12/23/18,7.73
12/24/18,7.59
12/25/18,7.67
12/26/18,7.29
12/27/18,7.48
12/28/18,7.26
12/29/18,7.81
12/30/18,7.39
12/31/18,7.01
1/1/19,7.22
1/2/19,7.33
1/3/19,7.12
1/4/19,6.82
1/5/19,6.91
1/6/19,6.81
1/7/19,6.99
1/8/19,6.66
1/9/19,6.79
1/10/19,6.94
1/11/19,6.75
1/12/19,6.33
1/13/19,5.93
1/14/19,6.14
1/15/19,5.99
1/16/19,6.02
1/17/19,5.71
1/18/19,5.52
1/19/19,5.75
1/20/19,5.69
1/21/19,5.27
1/22/19,5.35
1/23/19,5
1/24/19,5.02
1/25/19,5.04
1/26/19,4.94
1/27/19,4.67
1/28/19,4.65
1/29/19,4.55
1/30/19,4.47
1/31/19,4.37
2/1/19,4.34
2/2/19,3.93
2/3/19,4.46
2/4/19,3.86
2/5/19,4.46
2/6/19,4.29
2/7/19,4.13
2/8/19,4.2
2/9/19,4.26
2/10/19,4.18
2/11/19,3.51
2/12/19,3.46
2/13/19,4.26
2/14/19,4.19
2/15/19,4.26
2/16/19,4.58
2/17/19,4.41
2/18/19,4.31
2/19/19,4.36
2/20/19,4.21
2/21/19,3.9
2/22/19,3.81
2/23/19,3.85
2/24/19,3.74
2/25/19,4.31
2/26/19,4.13
2/27/19,3.88
2/28/19,3.48
3/1/19,3.32
3/2/19,3.41
3/3/19,3.6
3/4/19,3.6
3/5/19,3.57
3/6/19,3.8
3/7/19,3.77
3/8/19,3.65
3/9/19,3.65
3/10/19,3.68
3/11/19,4.03
3/12/19,4.2
3/13/19,4.17
3/14/19,3.81
3/15/19,3.82
3/16/19,4.58
3/17/19,4.5
3/18/19,4.47
3/19/19,4.56
3/20/19,4.79
3/21/19,4.94
3/22/19,5.36
3/23/19,4.43
3/24/19,4.97
3/25/19,5.53
3/26/19,4.35
3/27/19,4.83
3/28/19,5.02
3/29/19,5.75
3/30/19,5.76
3/31/19,5.72
4/1/19,5.33
4/2/19,5.3
4/3/19,5.4
4/4/19,5.89
4/5/19,5.74
4/6/19,6.08
4/7/19,7.04
4/8/19,7.3
4/9/19,7.54
4/10/19,6.4
4/11/19,6.51
4/12/19,8.14
4/13/19,8.22
4/14/19,8.59
4/15/19,7.17
4/16/19,7.11
4/17/19,7.36
4/18/19,7.61
4/19/19,7.4
4/20/19,7.6
4/21/19,7.75
4/22/19,8.08
4/23/19,8.55
4/24/19,9.17
4/25/19,8.95
4/26/19,9.62
4/27/19,8.92
4/28/19,9.04
4/29/19,9.07
4/30/19,9.91
5/1/19,9.26
5/2/19,9.41
5/3/19,9.51
5/4/19,10.16
5/5/19,10.61
5/6/19,9.05
5/7/19,9.62
5/8/19,9.71
5/9/19,10.5
5/10/19,10.35
5/11/19,10.65
5/12/19,10.65
5/13/19,9.99
5/14/19,10.1
5/15/19,10.61
5/16/19,11.37
5/17/19,11.32
5/18/19,11.2
5/19/19,11.34
5/20/19,11.91
5/21/19,12.44
5/22/19,12.84
5/23/19,12.56
5/24/19,12.49
5/25/19,12.61
5/26/19,13.21
5/27/19,13.44
5/28/19,13.46
5/29/19,13.62
5/30/19,13.72
5/31/19,13.36
6/1/19,13.89
6/2/19,13.96
6/3/19,13.54
6/4/19,14.12
6/5/19,14.1
6/6/19,13.87
6/7/19,14.02
6/8/19,15
6/9/19,14.81
6/10/19,15.82
6/11/19,15.26
6/12/19,15.55
6/13/19,15.64
6/14/19,15.04
6/15/19,15.64
6/16/19,15.9
6/17/19,16.76
6/18/19,16.79
6/19/19,16.92
6/20/19,16.92
6/21/19,16.43
6/22/19,16.46
6/23/19,17.09
6/24/19,16.99
6/25/19,18.81
6/26/19,17.5
6/27/19,18.04
6/28/19,18.28
6/29/19,19.14
6/30/19,18.98
7/1/19,18.86
7/2/19,19.07
7/3/19,19.18
7/4/19,20.53
7/5/19,20.82
7/6/19,21.85
7/7/19,20.25
7/8/19,18.96
7/9/19,19.64
7/10/19,20.23
7/11/19,20.39
7/12/19,20.84
7/13/19,20.77
7/14/19,21.07
7/15/19,21.25
7/16/19,21.3
7/17/19,21.39
7/18/19,21.52
7/19/19,21.66
7/20/19,21.53
7/21/19,22.1
7/22/19,22.06
7/23/19,21.92
7/24/19,21.61
7/25/19,20.97
7/26/19,20.5
7/27/19,21.68
7/28/19,22.07
7/29/19,22.37
7/30/19,22.33
7/31/19,23
8/1/19,23.18
8/2/19,22.86
8/3/19,23.08
8/4/19,23.02
8/5/19,23.01
8/6/19,21.06
8/7/19,21.99
8/8/19,21.67
8/9/19,21.96
8/10/19,21.6
8/11/19,21.15
8/12/19,21.05
8/13/19,21.07
8/14/19,20.81
8/15/19,20.83
8/16/19,20.57
8/17/19,20.16
8/18/19,20.91
8/19/19,22.36
8/20/19,22.41
8/21/19,23.01
8/22/19,23
8/23/19,22.31
8/24/19,21.4
8/25/19,21.47
8/26/19,20.15
8/27/19,20.78
8/28/19,20.86
8/29/19,21.04
8/30/19,20.96
8/31/19,20.86
9/1/19,20.81
9/2/19,20.82
9/3/19,20.93
9/4/19,20.9
9/5/19,21.09
9/6/19,20.65
9/7/19,19.89
9/8/19,19.92
9/9/19,19.86
9/10/19,19.78
9/11/19,20.63
9/12/19,19.7
9/13/19,19.17
9/14/19,19.08
9/15/19,20.08
9/16/19,19.73
9/17/19,19.52
9/18/19,18.95
9/19/19,18.45
9/20/19,19.06
9/21/19,19.12
9/22/19,19.16
9/23/19,19.64
9/24/19,19.28
9/25/19,19.27
9/26/19,19.46
9/27/19,19.04
9/28/19,19.24
9/29/19,19.22
9/30/19,18.78
10/1/19,18.16
10/2/19,18.74
10/3/19,18.87
10/4/19,18.34
10/5/19,17.62
10/6/19,17.76
10/7/19,18.03
10/8/19,18.06
10/9/19,18.13
10/10/19,17.79
10/11/19,17.57
10/12/19,17.23
10/13/19,16.1
10/14/19,17.1
10/15/19,16.58
10/16/19,16.11
10/17/19,15.19
10/18/19,16.2
10/19/19,16.05
10/20/19,15.78
10/21/19,15.98
10/22/19,15.79
10/23/19,15.86
10/24/19,15.72
10/25/19,15.76
10/26/19,15.74
10/27/19,15.05
10/28/19,15.1
10/29/19,15.14
10/30/19,15.19
10/31/19,14.94
11/1/19,15.11
11/2/19,15.68
11/3/19,14.73
11/4/19,14.91
11/5/19,14.57
11/6/19,14.85
11/7/19,14.45
11/8/19,14.66
11/9/19,13.91
11/10/19,14.07
11/11/19,13.65
11/12/19,13.53
11/13/19,13.61
11/14/19,13.43
11/15/19,13.48
11/16/19,12.91
11/17/19,12.82
11/18/19,12.13
11/19/19,11.98
11/20/19,11.64
11/21/19,12.23
11/22/19,11.76
11/23/19,11.67
11/24/19,11.47
11/25/19,11.6
11/26/19,11.52
11/27/19,11.4
11/28/19,10.62
11/29/19,10.64
11/30/19,11.05
12/1/19,11.06
12/2/19,10.16
12/3/19,9.58
12/4/19,9.32
12/5/19,9.13
12/6/19,9.43
12/7/19,9.3
12/8/19,9.04
12/9/19,8.93
12/10/19,8.82
12/11/19,8.57
12/12/19,8.64
12/13/19,8.48
12/14/19,8.31
12/15/19,8.11
12/16/19,7.87
12/17/19,7.86
12/18/19,7.09
12/19/19,7.36
12/20/19,7.56
12/21/19,7.77
12/22/19,7.03
12/23/19,6.75
12/24/19,6.92
